year,city,state,population,female,age,hhincome,sanctuary
2009,"st. louis, mo-il",mo,2828990,1.5159127712249756,37,62500,NA
2009,"salinas, ca",ca,410370,1.4765535593032837,32,61150,0
2009,"salt lake city, ut",ut,1130293,1.4897022247314453,30,67500,NA
2009,"san angelo, tx",tx,110119,1.5111331939697266,33,46000,NA
2009,"san antonio-new braunfels, tx",tx,2072128,1.5070691108703613,33,55000,NA
2009,"san diego-carlsbad, ca",ca,3053793,1.4972087144851685,34,69200,0
2009,"san francisco-oakland-hayward, ca",ca,4317853,1.50031578540802,37,87800,0
2009,"san jose-sunnyvale-santa clara, ca",ca,1839700,1.4879343509674072,35,97000,0
2009,"san luis obispo-paso robles-arroyo grande, ca",ca,NA,1.4838416576385498,38,63200,0
2009,"santa cruz-watsonville, ca",ca,256218,1.5009336471557617,36,72510,0
2009,"santa fe, nm",nm,147532,1.5126360654830933,40,65850,NA
2009,"santa maria-santa barbara, ca",ca,NA,1.491065263748169,32,67000,0
2009,"santa rosa, ca",ca,472102,1.50192129611969,38,71000,0
2009,,,NA,1.5187397003173828,33,48000,NA
2009,"scranton--wilkes-barre--hazleton, pa",pa,549454,1.5160555839538574,41,52680,NA
2009,"seattle-tacoma-bellevue, wa",wa,3407848,1.4991050958633423,36,75304,0
2009,"sheboygan, wi",wi,114560,1.485990285873413,40,63000,NA
2009,"shreveport-bossier city, la",la,391516,1.517620325088501,35,50000,NA
2009,,,NA,1.5197118520736694,32,61000,NA
2009,,,NA,1.5155951976776123,35,53000,NA
2009,"spartanburg, sc",sc,286822,1.5092031955718994,37,48840,NA
2009,"spokane-spokane valley, wa",wa,468684,1.5078874826431274,36,55500,NA
2009,"springfield, il",il,208182,1.5124112367630005,39,60100,NA
2009,"springfield, ma",ma,698903,1.5195074081420898,37,59000,NA
2009,"springfield, mo",mo,430900,1.5115994215011597,35,49004,NA
2009,"springfield, oh",oh,139671,1.5137163400650024,40,50600,NA
2009,"state college, pa",pa,146212,1.4888968467712402,27,53800,NA
2009,"stockton-lodi, ca",ca,674860,1.4973515272140503,31,61100,0
2009,"sumter, sc",sc,104495,1.5235832929611206,33,42500,NA
2009,"syracuse, ny",ny,646084,1.5133261680603027,38,60010,NA
2009,"tallahassee, fl",fl,360013,1.5225015878677368,28,47400,NA
2009,"tampa-st. petersburg-clearwater, fl",fl,2747272,1.5113608837127686,40,52300,NA
2009,"terre haute, in",in,169825,1.496716022491455,37,47600,NA
2009,"toledo, oh",oh,672220,1.5161511898040771,36,51900,NA
2009,"trenton, nj",nj,366222,1.5045799016952515,37,86700,NA
2009,"tucson, az",az,1020200,1.5077266693115234,36,49900,NA
2009,,,NA,1.5113115310668945,35,58000,NA
2009,"tyler, tx",tx,204665,1.5174987316131592,35,51500,NA
2009,"urban honolulu, hi",hi,907574,1.492519736289978,37,85300,NA
2009,"utica-rome, ny",ny,293280,1.4958709478378296,41,53280,NA
2009,"vallejo-fairfield, ca",ca,407234,1.498597264289856,36,79200,0
2009,"vineland-bridgeton, nj",nj,NA,1.482419729232788,35,58300,NA
2009,"virginia beach-norfolk-newport news, va-nc",va,1674498,1.5101544857025146,34,64250,NA
2009,"visalia-porterville, ca",ca,429668,1.49481999874115,29,45600,0
2009,"waco, tx",tx,233378,1.5150774717330933,30,49000,NA
2009,"washington-arlington-alexandria, dc-va-md-wv",dc,5476241,1.509732723236084,35,98000,0
2009,"wausau, wi",wi,131612,1.4972730875015259,39,63800,NA
2009,"wichita, ks",ks,612683,1.5041126012802124,34,58700,NA
2009,"wichita falls, tx",tx,147421,1.5038758516311646,34,49700,NA
2009,"williamsport, pa",pa,116840,1.5039465427398682,39,50400,NA
2009,"winston-salem, nc",nc,484921,1.5150326490402222,38,52000,NA
2009,"worcester, ma-ct",ma,803701,1.5081157684326172,38,75000,0
2009,"yakima, wa",wa,239054,1.497471570968628,31,47704,NA
2009,"york-hanover, pa",pa,428937,1.5053002834320068,39,65800,NA
2009,"youngstown-warren-boardman, oh-pa",oh,562963,1.5123622417449951,41,49290,0
2009,"yuba city, ca",ca,165539,1.493823766708374,32,53000,0
2009,"yuma, az",az,196972,1.5058668851852417,35,44240,NA
2010,"akron, oh",oh,703035,1.5118499994277954,39,56000,NA
2010,"albany-schenectady-troy, ny",ny,871080,1.510299563407898,39,68400,NA
2010,"albuquerque, nm",nm,889574,1.510061264038086,36,54000,NA
2010,"alexandria, la",la,154092,1.5139498710632324,37,48000,NA
2010,"allentown-bethlehem-easton, pa-nj",pa,821914,1.5108815431594849,40,65500,NA
2010,"altoona, pa",pa,127043,1.5135090351104736,41,52500,NA
2010,"amarillo, tx",tx,252677,1.4987986087799072,33,51400,NA
2010,"anchorage, ak",ak,383045,1.4922032356262207,32,79330,NA
2010,"ann arbor, mi",mi,345658,1.5015344619750977,32,69400,NA
2010,"anniston-oxford-jacksonville, al",al,118477,1.5261796712875366,38,43360,NA
2010,"athens-clarke county, ga",ga,193435,1.5229394435882568,29,43000,NA
2010,"atlanta-sandy springs-roswell, ga",ga,5302703,1.5119985342025757,34,60000,NA
2010,"atlantic city-hammonton, nj",nj,274649,1.515528917312622,40,61000,NA
2010,"auburn-opelika, al",al,140806,1.5086016654968262,29,46800,NA
2010,"augusta-richmond county, ga-sc",ga,566492,1.5135273933410645,36,50500,NA
2010,"austin-round rock, tx",tx,1727528,1.498414158821106,32,61700,0
2010,"bakersfield, ca",ca,841072,1.4837298393249512,30,50000,0
2010,"baltimore-columbia-towson, md",md,2715726,1.5155911445617676,37,76000,0
2010,"bangor, me",me,153860,1.5056520700454712,40,49000,NA
2010,"barnstable town, ma",ma,215893,1.515219807624817,49,69100,NA
2010,"baton rouge, la",la,804298,1.512853980064392,33,57800,NA
2010,"battle creek, mi",mi,135952,1.5127822160720825,38,51200,NA
2010,"beaumont-port arthur, tx",tx,403707,1.4992821216583252,36,50000,NA
2010,"bellingham, wa",wa,201547,1.4988393783569336,36,63400,NA
2010,"billings, mt",mt,159330,1.5090479850769043,38,57000,NA
2010,"binghamton, ny",ny,251489,1.5031235218048096,40,52000,NA
2010,"birmingham-hoover, al",al,1128714,1.5202362537384033,37,51000,NA
2010,"bloomington, il",il,186400,1.5134937763214111,32,70000,NA
2010,"bloomington, in",in,160130,1.496669054031372,27,44000,NA
2010,"boise city, id",id,617869,1.4982863664627075,34,54460,NA
2010,"boston-cambridge-newton, ma-nh",ma,4566449,1.5140353441238403,38,84600,0
2010,"bremerton-silverdale, wa",wa,251676,1.491640567779541,39,64600,NA
2010,"bridgeport-stamford-norwalk, ct",ct,919330,1.5133929252624512,39,90000,0
2010,"brownsville-harlingen, tx",tx,407654,1.518062710762024,30,34700,NA
2010,"buffalo-cheektowaga-niagara falls, ny",ny,1135622,1.5145829916000366,40,55700,NA
2010,"burlington, nc",nc,151440,1.519966959953308,37,48100,NA
2010,"burlington-south burlington, vt",vt,211534,1.5114495754241943,38,70000,NA
2010,"canton-massillon, oh",oh,404212,1.5096065998077393,41,50000,NA
2010,"cape coral-fort myers, fl",fl,620454,1.5064573287963867,45,49000,NA
2010,"champaign-urbana, il",il,232331,1.5163167715072632,28,53500,NA
2010,"charleston-north charleston, sc",sc,667440,1.5084242820739746,35,53700,NA
2010,"charlotte-concord-gastonia, nc-sc",nc,2223238,1.5132849216461182,35,57000,NA
2010,"charlottesville, va",va,218978,1.5239818096160889,36,70000,NA
2010,"chattanooga, tn-ga",tn,529154,1.5140893459320068,39,52000,NA
2010,"chicago-naperville-elgin, il-in-wi",il,9470880,1.5094791650772095,35,66200,0
2010,"chico, ca",ca,219945,1.502156376838684,37,48000,0
2010,"cincinnati, oh-ky-in",oh,2117678,1.510080337524414,36,62000,NA
2010,"clarksville, tn-ky",tn,261609,1.495491862297058,30,48000,NA
2010,"cleveland-elyria, oh",oh,2075481,1.5163040161132812,40,55090,NA
2010,"college station-bryan, tx",tx,229453,1.4897922277450562,24,42000,NA
2010,"colorado springs, co",co,650373,1.4981141090393066,33,60000,NA
2010,"columbia, mo",mo,163194,1.5165088176727295,28,52000,NA
2010,"columbia, sc",sc,769647,1.5113766193389893,34,58400,NA
2010,"columbus, oh",oh,1906361,1.5102710723876953,34,60500,NA
2010,"corpus christi, tx",tx,427864,1.5043812990188599,35,48400,NA
2010,"dallas-fort worth-arlington, tx",tx,6452028,1.5056405067443848,33,60200,NA
2010,"daphne-fairhope-foley, al",al,183111,1.5087954998016357,41,50000,NA
2010,"davenport-moline-rock island, ia-il",ia,379753,1.5079330205917358,38,53600,NA
2010,"dayton, oh",oh,799664,1.5126392841339111,38,51420,NA
2010,"decatur, al",al,153948,1.5076637268066406,38,51000,NA
2010,"decatur, il",il,110784,1.5224353075027466,40,43900,NA
2010,"deltona-daytona beach-ormond beach, fl",fl,590522,1.513617992401123,45,47100,NA
2010,"denver-aurora-lakewood, co",co,2554816,1.5008798837661743,35,68000,NA
2010,"des moines-west des moines, ia",ia,572125,1.5045729875564575,34,61184,NA
2010,"detroit-warren-dearborn, mi",mi,4291593,1.5136767625808716,39,57100,NA
2010,"dover, de",de,162955,1.5092220306396484,35,65000,NA
2010,"durham-chapel hill, nc",nc,508593,1.522032618522644,34,53000,NA
2010,"eau claire, wi",wi,161654,1.491355538368225,35,51300,NA
2010,"elkhart-goshen, in",in,197444,1.5052123069763184,34,48600,NA
2010,"el paso, tx",tx,807127,1.5134421586990356,31,39830,NA
2010,"erie, pa",pa,280797,1.5109219551086426,38,53000,0
2010,"eugene, or",or,351923,1.507839560508728,38,48000,NA
2010,"evansville, in-ky",in,311802,1.5097498893737793,38,56000,NA
2010,"fayetteville, nc",nc,374691,1.5204538106918335,30,46960,NA
2010,"fayetteville-springdale-rogers, ar-mo",ar,465374,1.5031170845031738,32,51000,NA
2010,"flagstaff, az",az,134618,1.5070736408233643,32,46450,NA
2010,"flint, mi",mi,424951,1.5114524364471436,38,47100,NA
2010,"florence-muscle shoals, al",al,147261,1.5248074531555176,40,42400,NA
2010,"fort collins, co",co,300450,1.5020675659179688,34,65000,NA
2010,"fort wayne, in",in,416976,1.5068278312683105,35,53000,NA
2010,"fresno, ca",ca,932063,1.4999123811721802,30,50000,0
2010,"gadsden, al",al,104455,1.5057847499847412,40,39870,NA
2010,"gainesville, fl",fl,264612,1.519914984703064,30,45001,NA
2010,"glens falls, ny",ny,129013,1.4971448183059692,43,62000,NA
2010,"goldsboro, nc",nc,122900,1.510082721710205,36,45200,NA
2010,"grand junction, co",co,146361,1.5060336589813232,36,54000,NA
2010,"grand rapids-wyoming, mi",mi,989517,1.510797381401062,34,56700,NA
2010,"greeley, co",co,254198,1.5004695653915405,32,60000,NA
2010,,,NA,1.5020501613616943,35,59000,NA
2010,"greensboro-high point, nc",nc,725233,1.5207393169403076,36,46400,NA
2010,"greenville, nc",nc,168853,1.5287898778915405,30,46000,NA
2010,"greenville-anderson-mauldin, sc",sc,825629,1.5113179683685303,37,51000,NA
2010,"gulfport-biloxi-pascagoula, ms",ms,371397,1.5004042387008667,35,49000,NA
2010,"harrisburg-carlisle, pa",pa,550102,1.5129914283752441,39,62400,NA
2010,"hartford-west hartford-east hartford, ct",ct,1214064,1.5139292478561401,39,77000,1
2010,"hattiesburg, ms",ms,143283,1.5193121433258057,32,44000,NA
2010,"hickory-lenoir-morganton, nc",nc,365597,1.5068317651748657,40,46800,NA
2010,"houma-thibodaux, la",la,208246,1.5111961364746094,37,60000,NA
2010,"houston-the woodlands-sugar land, tx",tx,5947409,1.5018762350082397,32,60000,NA
2010,"huntsville, al",al,419266,1.5017826557159424,37,65000,NA
2010,"indianapolis-carmel-anderson, in",in,1892647,1.5121111869812012,35,57000,NA
2010,"iowa city, ia",ia,153030,1.5008947849273682,29,61200,NA
2010,"jackson, mi",mi,160125,1.486245036125183,39,50800,NA
2010,"jackson, ms",ms,568869,1.5213751792907715,34,53000,NA
2010,"jackson, tn",tn,130032,1.5252076387405396,35,46000,NA
2010,"jacksonville, fl",fl,1348889,1.5125319957733154,37,57000,NA
2010,"jacksonville, nc",nc,186889,1.4645180702209473,25,45000,NA
2010,"janesville-beloit, wi",wi,160272,1.5113774538040161,38,55000,NA
2010,"johnstown, pa",pa,143450,1.4992555379867554,43,50000,NA
2010,"joplin, mo",mo,175835,1.5031026601791382,36,45000,NA
2010,"kalamazoo-portage, mi",mi,326893,1.5059666633605957,34,50000,NA
2010,"kankakee, il",il,113419,1.5096813440322876,36,55800,NA
2010,"kansas city, mo-ks",mo,2013373,1.514094591140747,36,64400,0
2010,"kennewick-richland, wa",wa,255548,1.4936352968215942,32,61070,NA
2010,"killeen-temple, tx",tx,408276,1.5116617679595947,29,55000,NA
2010,"kingsport-bristol-bristol, tn-va",tn,309483,1.5123262405395508,43,42400,NA
2010,"knoxville, tn",tn,838702,1.5130099058151245,39,50500,NA
2010,"la crosse-onalaska, wi-mn",wi,133902,1.497664213180542,36,60000,NA
2010,"lafayette, la",la,467620,1.5085982084274292,33,55000,NA
2010,"lake charles, la",la,199943,1.5127049684524536,35,52000,NA
2010,"lake havasu city-kingman, az",az,200315,1.4943256378173828,47,39800,NA
2010,"lakeland-winter haven, fl",fl,603128,1.507151484489441,39,47000,NA
2010,"lancaster, pa",pa,520322,1.5090421438217163,37,60000,NA
2010,"lansing-east lansing, mi",mi,464272,1.5134673118591309,34,55000,NA
2010,"laredo, tx",tx,251391,1.5165916681289673,27,38400,NA
2010,"las cruces, nm",nm,210097,1.511680006980896,32,38200,NA
2010,"las vegas-henderson-paradise, nv",nv,1952644,1.4955047369003296,35,59580,NA
2010,"lebanon, pa",pa,133643,1.5209168195724487,40,60000,NA
2010,"lewiston-auburn, me",me,107707,1.5088952779769897,39,49601,NA
2010,,,NA,1.4980707168579102,33,51200,NA
2010,"lincoln, ne",ne,302958,1.4923850297927856,32,53500,NA
2010,"little rock-north little rock-conway, ar",ar,702307,1.5104854106903076,35,56900,NA
2010,"los angeles-long beach-anaheim, ca",ca,12838992,1.5056670904159546,34,63660,0
2010,"louisville/jefferson county, ky-in",ky,1237635,1.5118228197097778,38,55000,NA
2010,"lubbock, tx",tx,292244,1.5002135038375854,30,47200,NA
2010,"lynchburg, va",va,252981,1.5161830186843872,39,50200,NA
2010,"madera, ca",ca,151006,1.5211800336837769,33,56600,0
2010,,,NA,1.506759762763977,34,72800,NA
2010,"manchester-nashua, nh",nh,401049,1.504258632659912,38,75800,NA
2010,"mansfield, oh",oh,124159,1.4984970092773438,40,48230,NA
2010,"mcallen-edinburg-mission, tx",tx,779213,1.5147098302841187,28,36500,NA
2010,"medford, or",or,203343,1.5117543935775757,42,49200,NA
2010,"memphis, tn-ms-ar",tn,1326188,1.5177725553512573,34,52000,NA
2010,"merced, ca",ca,256732,1.495127558708191,29,47000,0
2010,"miami-fort lauderdale-west palm beach, fl",fl,5583547,1.5169392824172974,39,52500,NA
2010,"midland, tx",tx,141794,1.5166553258895874,33,62000,NA
2010,"milwaukee-waukesha-west allis, wi",wi,1556684,1.5151695013046265,36,59300,0
2010,"minneapolis-st. paul-bloomington, mn-wi",mn,3355273,1.5053046941757202,36,75000,0
2010,"mobile, al",al,413319,1.5177372694015503,36,48800,NA
2010,"modesto, ca",ca,515165,1.5036226511001587,32,53300,0
2010,"monroe, la",la,176799,1.520500898361206,34,43660,NA
2010,"monroe, mi",mi,151931,1.5027306079864502,40,56850,NA
2010,"montgomery, al",al,375130,1.5200480222702026,35,55600,NA
2010,"muncie, in",in,117652,1.5119683742523193,34,41300,NA
2010,"muskegon, mi",mi,171911,1.4995540380477905,39,47000,NA
2010,"napa, ca",ca,136808,1.497490406036377,39,70000,0
2010,"naples-immokalee-marco island, fl",fl,322595,1.5044898986816406,46,54800,NA
2010,"nashville-davidson--murfreesboro--franklin, tn",tn,1675475,1.5112643241882324,35,56000,NA
2010,"new haven-milford, ct",ct,863382,1.5194963216781616,39,70000,0
2010,"new orleans-metairie, la",la,1195320,1.5106114149093628,36,53170,NA
2010,"new york-newark-jersey city, ny-nj-pa",ny,19594977,1.5169576406478882,37,74300,0
2010,"niles-benton harbor, mi",mi,156742,1.513929843902588,40,50900,NA
2010,"north port-sarasota-bradenton, fl",fl,703364,1.5174448490142822,48,50900,NA
2010,"norwich-new london, ct",ct,273998,1.5017939805984497,40,74400,0
2010,"ocala, fl",fl,331340,1.5183613300323486,46,40600,NA
2010,"ocean city, nj",nj,97221,1.5164015293121338,47,68900,NA
2010,"odessa, tx",tx,137083,1.5053874254226685,31,55300,NA
2010,"ogden-clearfield, ut",ut,599737,1.496823787689209,29,67300,NA
2010,"oklahoma city, ok",ok,1257797,1.5050634145736694,34,51100,NA
2010,"olympia-tumwater, wa",wa,252996,1.511844515800476,38,70700,NA
2010,"omaha-council bluffs, ne-ia",ne,867673,1.5057854652404785,35,61200,0
2010,"orlando-kissimmee-sanford, fl",fl,2139199,1.5089553594589233,36,54000,NA
2010,"owensboro, ky",ky,114772,1.5071866512298584,40,47900,NA
2010,"oxnard-thousand oaks-ventura, ca",ca,825130,1.50148344039917,36,80300,0
2010,"palm bay-melbourne-titusville, fl",fl,543972,1.5086889266967773,45,56000,NA
2010,"panama city, fl",fl,185028,1.5039770603179932,39,55200,NA
2010,"pensacola-ferry pass-brent, fl",fl,450947,1.5003670454025269,38,50880,NA
2010,"peoria, il",il,378976,1.5074094533920288,37,60000,NA
2010,"philadelphia-camden-wilmington, pa-nj-de-md",pa,5970948,1.5179585218429565,37,70000,0
2010,"phoenix-mesa-scottsdale, az",az,4204738,1.5013993978500366,34,56000,0
2010,"pittsburgh, pa",pa,2357086,1.5151671171188354,42,58000,0
2010,"pittsfield, ma",ma,131319,1.5246881246566772,43,50200,NA
2010,"portland-south portland, me",me,513904,1.512221336364746,41,63000,NA
2010,"portland-vancouver-hillsboro, or-wa",or,2232205,1.5042494535446167,36,60412,0
2010,"port st. lucie, fl",fl,425186,1.5041512250900269,44,46900,NA
2010,"providence-warwick, ri-ma",ri,1603115,1.513903260231018,39,64300,0
2010,"provo-orem, ut",ut,530257,1.499179482460022,24,62000,NA
2010,"pueblo, co",co,159466,1.509831190109253,38,45500,NA
2010,"punta gorda, fl",fl,159867,1.5140036344528198,55,49000,NA
2010,"racine, wi",wi,195405,1.502170205116272,38,61000,NA
2010,"raleigh, nc",nc,1137381,1.509622573852539,34,65000,NA
2010,"reading, pa",pa,412025,1.5076652765274048,39,63000,0
2010,"redding, ca",ca,177277,1.5066536664962769,41,48100,0
2010,"reno, nv",nv,425956,1.4943777322769165,36,57000,NA
2010,"richmond, va",va,1209896,1.5136444568634033,37,66000,0
2010,"riverside-san bernardino-ontario, ca",ca,4242562,1.5018997192382812,32,59000,0
2010,"roanoke, va",va,308593,1.5228885412216187,41,56500,NA
2010,"rochester, ny",ny,1079966,1.5109649896621704,39,58610,NA
2010,"rockford, il",il,349191,1.5117074251174927,38,53630,NA
2010,"rocky mount, nc",nc,152415,1.5238372087478638,39,46500,NA
2010,"sacramento--roseville--arden-arcade, ca",ca,2153656,1.5085344314575195,35,63000,0
2010,"saginaw, mi",mi,199862,1.5132198333740234,39,50000,NA
2010,"st. cloud, mn",mn,189218,1.4878937005996704,32,59000,NA
2010,"st. louis, mo-il",mo,2789979,1.515201210975647,37,62000,NA
2010,"salinas, ca",ca,416396,1.4858710765838623,33,58690,0
2010,"salt lake city, ut",ut,1091480,1.4954373836517334,30,64200,NA
2010,"san angelo, tx",tx,112285,1.5184595584869385,33,48000,NA
2010,"san antonio-new braunfels, tx",tx,2153038,1.5068467855453491,33,55000,NA
2010,"san diego-carlsbad, ca",ca,3103306,1.4972424507141113,34,66500,0
2010,"san francisco-oakland-hayward, ca",ca,4343782,1.5053346157073975,38,84600,0
2010,"san jose-sunnyvale-santa clara, ca",ca,1841596,1.498975396156311,36,96000,0
2010,"san luis obispo-paso robles-arroyo grande, ca",ca,269805,1.4837337732315063,39,61000,0
2010,"santa cruz-watsonville, ca",ca,263167,1.4957027435302734,36,68200,0
2010,"santa fe, nm",nm,144528,1.501391053199768,42,57300,NA
2010,"santa maria-santa barbara, ca",ca,424235,1.4975582361221313,32,65000,0
2010,"santa rosa, ca",ca,484776,1.5108094215393066,39,66000,0
2010,,,NA,1.5171458721160889,33,45700,NA
2010,"scranton--wilkes-barre--hazleton, pa",pa,563757,1.5165449380874634,42,52900,NA
2010,"seattle-tacoma-bellevue, wa",wa,3449275,1.5010794401168823,36,73000,0
2010,"sheboygan, wi",wi,115521,1.4853495359420776,40,58900,NA
2010,"shreveport-bossier city, la",la,441133,1.519239068031311,35,50000,NA
2010,,,NA,1.5079628229141235,35,55600,NA
2010,,,NA,1.5106499195098877,36,51700,NA
2010,"spartanburg, sc",sc,313677,1.515768051147461,37,49000,NA
2010,"spokane-spokane valley, wa",wa,528502,1.5057965517044067,36,55500,NA
2010,"springfield, il",il,210463,1.5119878053665161,38,58000,NA
2010,"springfield, ma",ma,623576,1.5214028358459473,37,59100,NA
2010,"springfield, mo",mo,437297,1.509748101234436,36,47000,NA
2010,"springfield, oh",oh,138274,1.5186398029327393,40,43300,NA
2010,"state college, pa",pa,154218,1.4776116609573364,29,54000,NA
2010,"stockton-lodi, ca",ca,687156,1.498381495475769,32,55000,0
2010,"sumter, sc",sc,107612,1.5228992700576782,34,40500,NA
2010,"syracuse, ny",ny,663108,1.5155056715011597,38,58000,NA
